,cpu,mem
36801,441.14,11.75
36802,441.14,11.75
36803,796.61,11.74
36804,796.61,11.74
36805,588.01,14.65
36806,588.01,14.65
36807,588.01,14.65
36808,100.38,13.66
36809,100.38,13.66
36810,99.20,16.31
36811,99.20,16.31
36812,100.35,19.82
36813,100.35,19.82
36814,100.39,23.37
36815,100.39,23.37
36816,497.31,33.12
36817,497.31,33.12
36818,795.59,33.12
36819,795.59,33.12
36820,796.32,33.12
36821,796.32,33.12
36822,794.04,33.12
36823,794.04,33.12
36824,798.63,33.12
36825,798.63,33.12
36826,797.21,33.12
36827,797.21,33.12
36828,795.99,33.12
36829,795.99,33.12
36830,798.16,33.12
36831,798.16,33.12
36832,795.91,33.12
36833,795.91,33.12
36834,796.70,33.12
36835,796.70,33.12
36836,796.02,33.12
36837,796.02,33.12
36838,743.85,33.12
36839,743.85,33.12
36840,150.86,42.73
36841,150.86,42.73
36842,99.93,42.75
36843,99.93,42.75
36844,100.43,23.14
36845,100.43,23.14
36846,217.48,19.37
36847,217.48,19.37
36848,797.89,19.37
36849,797.89,19.37
36850,721.87,20.40
36851,721.87,20.40
36852,110.81,6.70
36853,110.81,6.70
36854,580.87,9.46
36855,580.87,9.46
36856,442.28,5.90
36857,442.28,5.90
36858,100.18,13.32
36859,100.18,13.32
36860,100.42,16.81
36861,100.42,16.81
36862,99.83,20.37
36863,99.83,20.37
36864,99.83,20.37
36865,147.59,31.99
36866,147.59,31.99
36867,791.69,31.99
36868,791.69,31.99
36869,798.55,31.99
36870,798.55,31.99
36871,796.12,31.99
36872,796.12,31.99
36873,795.69,31.99
36874,795.69,31.99
36875,797.58,31.99
36876,797.58,31.99
36877,794.98,31.99
36878,794.98,31.99
36879,796.08,31.99
36880,796.08,31.99
36881,798.22,31.99
36882,798.22,31.99
36883,797.91,31.99
36884,797.91,31.99
36885,788.84,31.99
36886,788.84,31.99
36887,799.38,31.99
36888,799.38,31.99
36889,467.76,41.59
36890,467.76,41.59
36891,100.43,41.61
36892,100.43,41.61
36893,100.30,41.62
36894,100.30,41.62
36895,100.01,16.40
36896,100.01,16.40
36897,185.97,23.53
36898,185.97,23.53
36899,798.69,23.53
36900,798.69,23.53
36901,794.60,23.53
36902,794.60,23.53
36903,795.95,23.53
36904,795.95,23.53
36905,475.35,27.72
36906,475.35,27.72
36907,191.95,7.93
36908,191.95,7.93
36909,326.37,8.60
36910,326.37,8.60
36911,100.21,13.57
36912,100.21,13.57
36913,100.20,17.15
36914,100.20,17.15
36915,99.83,24.36
36916,99.83,24.36
36917,668.67,29.31
36918,668.67,29.31
36919,795.10,29.31
36920,795.10,29.31
36921,795.10,29.31
36922,800.12,29.31
36923,800.12,29.31
36924,794.59,29.31
36925,794.59,29.31
36926,796.78,29.31
36927,796.78,29.31
36928,796.76,29.31
36929,796.76,29.31
36930,793.65,29.31
36931,793.65,29.31
36932,797.59,29.31
36933,797.59,29.31
36934,797.31,29.31
36935,797.31,29.31
36936,797.47,29.31
36937,797.47,29.31
36938,413.42,38.33
36939,413.42,38.33
36940,99.57,38.36
36941,99.57,38.36
36942,100.30,20.06
36943,100.30,20.06
36944,100.11,17.99
36945,100.11,17.99
36946,100.22,24.82
36947,100.22,24.82
36948,719.44,27.06
36949,719.44,27.06
36950,796.16,27.06
36951,796.16,27.06
36952,797.67,27.06
36953,797.67,27.06
36954,794.85,27.06
36955,794.85,27.06
36956,798.52,27.06
36957,798.52,27.06
36958,251.78,32.62
36959,251.78,32.62
36960,218.39,4.02
36961,218.39,4.02
36962,100.34,11.19
36963,100.34,11.19
36964,99.82,14.82
36965,99.82,14.82
36966,100.04,24.04
36967,100.04,24.04
36968,749.78,25.77
36969,749.78,25.77
36970,794.76,25.77
36971,794.76,25.77
36972,796.60,25.77
36973,796.60,25.77
36974,795.81,25.77
36975,795.81,25.77
36976,796.62,25.77
36977,796.62,25.77
36978,798.35,25.77
36979,798.35,25.77
36980,798.35,25.77
36981,793.76,25.77
36982,793.76,25.77
36983,796.19,25.77
36984,796.19,25.77
36985,796.71,25.77
36986,796.71,25.77
36987,358.07,33.91
36988,358.07,33.91
36989,100.33,33.92
36990,100.33,33.92
36991,100.39,22.07
36992,100.39,22.07
36993,99.93,19.14
36994,99.93,19.14
36995,100.33,22.93
36996,100.33,22.93
36997,601.57,29.85
36998,601.57,29.85
36999,796.18,29.85
37000,796.18,29.85
37001,796.52,29.85
37002,796.52,29.85
37003,797.75,29.85
37004,797.75,29.85
37005,793.32,29.85
37006,793.32,29.85
37007,796.44,29.85
37008,796.44,29.85
37009,788.64,29.85
37010,788.64,29.85
37011,266.62,36.63
37012,266.62,36.63
37013,100.29,36.65
37014,100.29,36.65
37015,204.89,8.68
37016,204.89,8.68
37017,99.83,12.46
37018,99.83,12.46
37019,124.65,22.19
37020,124.65,22.19
37021,797.16,22.19
37022,797.16,22.19
37023,795.04,22.19
37024,795.04,22.19
37025,794.17,22.19
37026,794.17,22.19
37027,796.14,22.19
37028,796.14,22.19
37029,798.48,22.19
37030,798.48,22.19
37031,795.81,22.19
37032,795.81,22.19
37033,796.24,22.19
37034,796.24,22.19
37035,289.71,29.12
37036,289.71,29.12
37037,100.34,29.15
37038,100.34,29.15
37039,100.34,29.15
37040,100.11,16.63
37041,100.11,16.63
37042,100.32,20.30
37043,100.32,20.30
37044,99.85,23.98
37045,99.85,23.98
37046,540.82,32.20
37047,540.82,32.20
37048,797.97,32.20
37049,797.97,32.20
37050,788.91,32.20
37051,788.91,32.20
37052,800.70,32.20
37053,800.70,32.20
37054,795.22,32.20
37055,795.22,32.20
37056,798.83,32.20
37057,798.83,32.20
37058,794.33,32.20
37059,794.33,32.20
37060,796.07,32.20
37061,796.07,32.20
37062,797.32,32.20
37063,797.32,32.20
37064,265.21,40.16
37065,265.21,40.16
37066,99.92,40.17
37067,99.92,40.17
37068,208.46,5.77
37069,208.46,5.77
37070,100.37,10.44
37071,100.37,10.44
37072,251.05,18.44
37073,251.05,18.44
37074,793.56,18.44
37075,793.56,18.44
37076,797.75,18.44
37077,797.75,18.44
37078,792.81,18.44
37079,792.81,18.44
37080,799.59,18.44
37081,799.59,18.44
37082,796.88,18.44
37083,796.88,18.44
37084,434.79,24.15
37085,434.79,24.15
37086,99.99,14.43
37087,99.99,14.43
37088,100.50,17.01
37089,100.50,17.01
37090,99.95,20.57
37091,99.95,20.57
37092,100.43,24.18
37093,100.43,24.18
37094,457.23,33.65
37095,457.23,33.65
37096,796.57,33.66
37097,796.57,33.66
37098,796.57,33.66
37099,794.00,33.65
37100,794.00,33.65
37101,798.28,33.65
37102,798.28,33.65
37103,792.23,33.65
37104,792.23,33.65
37105,796.73,33.65
37106,796.73,33.65
37107,796.61,33.65
37108,796.61,33.65
37109,796.49,33.65
37110,796.49,33.65
37111,794.94,33.65
37112,794.94,33.65
37113,796.37,33.65
37114,796.37,33.65
37115,732.58,33.65
37116,732.58,33.65
37117,156.52,42.51
37118,156.52,42.51
37119,100.12,42.53
37120,100.12,42.53
37121,324.89,12.45
37122,324.89,12.45
37123,168.02,7.91
37124,168.02,7.91
37125,204.66,15.03
37126,204.66,15.03
37127,797.70,15.03
37128,797.70,15.03
37129,794.13,15.03
37130,794.13,15.03
37131,796.77,15.03
37132,796.77,15.03
37133,583.63,19.34
37134,583.63,19.34
37135,100.42,13.00
37136,100.42,13.00
37137,99.46,16.43
37138,99.46,16.43
37139,100.32,19.96
37140,100.32,19.96
37141,100.10,23.51
37142,100.10,23.51
37143,348.95,33.96
37144,348.95,33.96
37145,798.39,33.96
37146,798.39,33.96
37147,792.17,33.96
37148,792.17,33.96
37149,799.63,33.96
37150,799.63,33.96
37151,794.79,33.96
37152,794.79,33.96
37153,795.38,33.96
37154,795.38,33.96
37155,796.99,33.96
37156,796.99,33.96
37157,796.99,33.96
37158,796.71,33.96
37159,796.71,33.96
37160,794.57,33.96
37161,794.57,33.96
37162,797.94,33.96
37163,797.94,33.96
37164,796.11,33.96
37165,796.11,33.96
37166,799.74,33.96
37167,799.74,33.96
37168,249.25,43.38
37169,249.25,43.38
37170,99.37,43.39
37171,99.37,43.39
37172,100.47,12.42
37173,100.47,12.42
37174,458.23,15.60
37175,458.23,15.60
37176,517.09,5.36
37177,517.09,5.36
37178,100.02,10.16
37179,100.02,10.16
37180,748.11,11.99
37181,748.11,11.99
37182,796.55,11.99
37183,796.55,11.99
37184,350.04,15.01
37185,350.04,15.01
37186,99.96,16.76
37187,99.96,16.76
37188,100.08,17.39
37189,100.08,17.39
37190,100.38,20.94
37191,100.38,20.94
37192,100.23,30.91
37193,100.23,30.91
37194,735.24,33.23
37195,735.24,33.23
37196,796.99,33.23
37197,796.99,33.23
37198,792.78,33.23
37199,792.78,33.23
37200,797.67,33.23
37201,797.67,33.23
37202,797.05,33.23
37203,797.05,33.23
37204,794.55,33.23
37205,794.55,33.23
37206,799.09,33.23
37207,799.09,33.23
37208,794.05,33.23
37209,794.05,33.23
37210,797.15,33.23
37211,797.15,33.23
37212,794.73,33.23
37213,794.73,33.23
37214,794.73,33.23
37215,798.30,33.23
37216,798.30,33.23
37217,604.07,33.23
37218,604.07,33.23
37219,144.55,42.84
37220,144.55,42.84
37221,99.97,42.85
37222,99.97,42.85
37223,100.11,14.03
37224,100.11,14.03
37225,331.13,19.06
37226,331.13,19.06
37227,795.59,19.06
37228,795.59,19.06
37229,624.20,21.74
37230,624.20,21.74
37231,99.91,7.41
37232,99.91,7.41
37233,717.18,9.35
37234,717.18,9.35
37235,308.49,7.74
37236,308.49,7.74
37237,100.28,13.93
37238,100.28,13.93
37239,100.12,17.44
37240,100.12,17.44
37241,99.75,21.00
37242,99.75,21.00
37243,288.40,31.99
37244,288.40,31.99
37245,796.66,31.99
37246,796.66,31.99
37247,795.53,31.99
37248,795.53,31.99
37249,800.49,31.99
37250,800.49,31.99
37251,796.85,31.99
37252,796.85,31.99
37253,795.79,31.99
37254,795.79,31.99
37255,799.58,31.99
37256,799.58,31.99
37257,796.51,31.99
37258,796.51,31.99
37259,793.09,31.99
37260,793.09,31.99
37261,800.51,31.99
37262,800.51,31.99
37263,794.50,31.99
37264,794.50,31.99
37265,745.99,31.99
37266,745.99,31.99
37267,121.69,41.62
37268,121.69,41.62
37269,100.11,41.62
37270,100.11,41.62
37271,100.11,41.62
37272,100.12,15.44
37273,100.12,15.44
37274,100.38,21.97
37275,100.38,21.97
37276,764.79,23.15
37277,764.79,23.15
37278,794.87,23.15
37279,794.87,23.15
37280,796.14,23.15
37281,796.14,23.15
37282,541.20,27.22
37283,541.20,27.22
37284,180.18,7.97
37285,180.18,7.97
37286,371.29,8.12
37287,371.29,8.12
37288,100.13,13.42
37289,100.13,13.42
37290,100.40,17.03
37291,100.40,17.03
37292,99.89,22.56
37293,99.89,22.56
37294,610.69,29.36
37295,610.69,29.36
37296,801.26,29.36
37297,801.26,29.36
37298,795.29,29.36
37299,795.29,29.36
37300,796.22,29.37
37301,796.22,29.37
37302,795.55,29.37
37303,795.55,29.37
37304,797.50,29.37
37305,797.50,29.37
37306,795.94,29.37
37307,795.94,29.37
37308,795.42,29.37
37309,795.42,29.37
37310,797.68,29.37
37311,797.68,29.37
37312,796.76,29.37
37313,796.76,29.37
37314,232.48,38.42
37315,232.48,38.42
37316,99.74,38.43
37317,99.74,38.43
37318,100.02,23.61
37319,100.02,23.61
37320,100.06,19.31
37321,100.06,19.31
37322,328.36,26.63
37323,328.36,26.63
37324,796.12,26.63
37325,796.12,26.63
37326,792.70,26.63
37327,792.70,26.63
37328,799.62,26.63
37329,799.62,26.63
37330,799.62,26.63
37331,795.34,26.63
37332,795.34,26.63
37333,691.19,32.01
37334,691.19,32.01
37335,100.34,32.05
37336,100.34,32.05
37337,218.70,8.64
37338,218.70,8.64
37339,100.12,12.78
37340,100.12,12.78
37341,100.14,16.48
37342,100.14,16.48
37343,367.01,25.77
37344,367.01,25.77
37345,797.25,25.77
37346,797.25,25.77
37347,793.06,25.77
37348,793.06,25.77
37349,797.92,25.77
37350,797.92,25.77
37351,795.15,25.77
37352,795.15,25.77
37353,795.56,25.77
37354,795.56,25.77
37355,795.57,25.77
37356,795.57,25.77
37357,796.92,25.77
37358,796.92,25.77
37359,796.99,25.77
37360,796.99,25.77
37361,790.14,25.77
37362,790.14,25.77
37363,176.02,33.91
37364,176.02,33.91
37365,99.69,33.92
37366,99.69,33.92
37367,100.74,16.72
37368,100.74,16.72
37369,99.97,20.47
37370,99.97,20.47
37371,155.16,29.85
37372,155.16,29.85
37373,788.63,29.85
37374,788.63,29.85
37375,801.22,29.85
37376,801.22,29.85
37377,795.76,29.85
37378,795.76,29.85
37379,797.09,29.85
37380,797.09,29.85
37381,798.05,29.85
37382,798.05,29.85
37383,794.87,29.85
37384,794.87,29.85
37385,794.87,29.85
37386,796.27,29.85
37387,796.27,29.85
37388,291.56,36.63
37389,291.56,36.63
37390,116.68,8.10
37391,116.68,8.10
37392,205.86,9.51
37393,205.86,9.51
37394,99.72,13.30
37395,99.72,13.30
37396,209.76,22.68
37397,209.76,22.68
37398,796.08,22.68
37399,796.08,22.68
37400,797.78,22.68
37401,797.78,22.68
37402,796.12,22.68
37403,796.12,22.68
37404,796.75,22.68
37405,796.75,22.68
37406,790.00,22.68
37407,790.00,22.68
37408,798.31,22.68
37409,798.31,22.68
37410,796.55,22.68
37411,796.55,22.68
37412,612.05,28.77
37413,612.05,28.77
37414,100.66,29.80
37415,100.66,29.80
37416,100.28,19.11
37417,100.28,19.11
37418,100.12,18.49
37419,100.12,18.49
37420,100.18,22.17
37421,100.18,22.17
37422,176.39,32.36
37423,176.39,32.36
37424,798.79,32.36
37425,798.79,32.36
37426,796.45,32.36
37427,796.45,32.36
37428,797.47,32.36
37429,797.47,32.36
37430,795.99,32.36
37431,795.99,32.36
37432,794.14,32.36
37433,794.14,32.36
37434,795.77,32.36
37435,795.77,32.36
37436,795.77,32.36
37437,796.24,32.36
37438,796.24,32.36
37439,796.56,32.36
37440,796.56,32.36
37441,675.84,32.36
37442,675.84,32.36
37443,151.69,40.33
37444,151.69,40.33
37445,100.30,40.34
37446,100.30,40.34
37447,192.49,7.90
37448,192.49,7.90
37449,100.15,11.81
37450,100.15,11.81
37451,474.03,18.44
37452,474.03,18.44
37453,795.76,18.44
37454,795.76,18.44
37455,797.58,18.44
37456,797.58,18.44
37457,798.16,18.44
37458,798.16,18.44
37459,793.12,18.44
37460,793.12,18.44
37461,773.41,22.43
37462,773.41,22.43
37463,106.54,24.15
37464,106.54,24.15
37465,100.22,20.09
37466,100.22,20.09
37467,100.24,18.94
37468,100.24,18.94
37469,100.08,22.55
37470,100.08,22.55
37471,145.67,33.65
37472,145.67,33.65
37473,793.22,33.65
37474,793.22,33.65
37475,794.45,33.65
37476,794.45,33.65
37477,801.22,33.65
37478,801.22,33.65
37479,797.35,33.65
37480,797.35,33.65
37481,797.16,33.65
37482,797.16,33.65
37483,795.68,33.65
37484,795.68,33.65
37485,796.70,33.65
37486,796.70,33.65
37487,797.27,33.65
37488,797.27,33.65
37489,795.47,33.65
37490,795.47,33.65
37491,794.66,33.65
37492,794.66,33.65
37493,794.66,33.65
37494,470.18,42.48
37495,470.18,42.48
37496,100.36,42.51
37497,100.36,42.51
37498,100.04,29.14
37499,100.04,29.14
37500,367.71,5.25
37501,367.71,5.25
37502,99.89,9.69
37503,99.89,9.69
37504,468.94,15.37
37505,468.94,15.37
37506,799.19,15.37
37507,799.19,15.37
37508,792.26,15.37
37509,792.26,15.37
37510,798.88,15.37
37511,798.88,15.37
37512,357.84,19.82
37513,357.84,19.82
37514,99.72,16.35
37515,99.72,16.35
37516,99.89,17.59
37517,99.89,17.59
37518,100.27,21.13
37519,100.27,21.13
37520,99.66,25.02
37521,99.66,25.02
37522,567.78,34.09
37523,567.78,34.09
37524,798.87,34.09
37525,798.87,34.09
37526,797.14,34.09
37527,797.14,34.09
37528,794.52,34.09
37529,794.52,34.09
37530,796.82,34.09
37531,796.82,34.09
37532,797.42,34.09
37533,797.42,34.09
37534,794.69,34.09
37535,794.69,34.09
37536,799.84,34.09
37537,799.84,34.09
37538,793.72,34.09
37539,793.72,34.09
37540,794.60,34.09
37541,794.60,34.09
37542,798.57,34.09
37543,798.57,34.09
37544,418.92,43.51
37545,418.92,43.51
37546,100.41,43.52
37547,100.41,43.52
37548,100.48,43.43
37549,100.48,43.43
37550,340.84,15.37
37551,340.84,15.37
37552,587.81,14.82
37553,587.81,14.82
37554,587.81,14.82
37555,99.96,8.63
37556,99.96,8.63
37557,667.02,11.91
37558,667.02,11.91
37559,793.20,11.91
37560,793.20,11.91
37561,477.89,14.92
37562,477.89,14.92
37563,100.11,14.81
37564,100.11,14.81
37565,100.46,16.59
37566,100.46,16.59
37567,99.71,20.11
37568,99.71,20.11
37569,99.97,23.99
37570,99.97,23.99
37571,563.57,33.23
37572,563.57,33.23
37573,796.78,33.23
37574,796.78,33.23
37575,784.40,33.23
37576,784.40,33.23
37577,805.06,33.23
37578,805.06,33.23
37579,798.75,33.23
37580,798.75,33.23
37581,792.64,33.23
37582,792.64,33.23
37583,795.51,33.23
37584,795.51,33.23
37585,796.65,33.23
37586,796.65,33.23
37587,793.56,33.23
37588,793.56,33.23
37589,789.59,33.23
37590,789.59,33.23
37591,794.23,33.23
37592,794.23,33.23
37593,670.93,36.49
37594,670.93,36.49
37595,105.26,42.84
37596,105.26,42.84
37597,100.40,42.86
37598,100.40,42.86
37599,100.39,14.57
37600,100.39,14.57
37601,383.85,19.06
37602,383.85,19.06
37603,794.76,19.06
37604,794.76,19.06
37605,641.80,21.74
37606,641.80,21.74
37607,99.66,7.47
37608,99.66,7.47
37609,675.36,9.60
37610,675.36,9.60
37611,432.07,6.08
37612,432.07,6.08
37613,432.07,6.08
37614,100.01,13.32
37615,100.01,13.32
37616,100.28,16.78
37617,100.28,16.78
37618,100.12,20.29
37619,100.12,20.29
37620,130.92,32.07
37621,130.92,32.07
37622,796.31,32.07
37623,796.31,32.07
37624,727.36,32.07
37625,727.36,32.07
37626,687.57,32.07
37627,687.57,32.07
37628,698.26,32.07
37629,698.26,32.07
37630,700.11,32.07
37631,700.11,32.07
37632,700.69,32.07
37633,700.69,32.07
37634,700.94,32.07
37635,700.94,32.07
37636,702.29,32.07
37637,702.29,32.07
37638,706.07,32.07
37639,706.07,32.07
37640,700.07,32.07
37641,700.07,32.07
37642,705.29,32.07
37643,705.29,32.07
37644,700.91,32.07
37645,700.91,32.07
37646,700.08,32.07
37647,700.08,32.07
37648,687.86,32.07
37649,687.86,32.07
37650,411.40,41.67
37651,411.40,41.67
37652,100.16,41.69
37653,100.16,41.69
37654,99.96,41.70
37655,99.96,41.70
37656,100.03,15.90
37657,100.03,15.90
37658,143.53,22.78
37659,143.53,22.78
37660,692.51,22.78
37661,692.51,22.78
37662,680.96,22.78
37663,680.96,22.78
37664,674.29,22.78
37665,674.29,22.78
37666,674.29,22.78
37667,696.35,22.78
37668,696.35,22.78
37669,528.62,26.72
37670,528.62,26.72
37671,98.83,6.73
37672,98.83,6.73
37673,614.23,8.03
37674,614.23,8.03
37675,685.56,8.03
37676,685.56,8.03
37677,129.90,10.62
37678,129.90,10.62
37679,99.89,14.19
37680,99.89,14.19
37681,97.80,17.55
37682,97.80,17.55
37683,100.52,24.52
37684,100.52,24.52
37685,566.35,29.42
37686,566.35,29.42
37687,684.62,29.42
37688,684.62,29.42
37689,691.47,29.42
37690,691.47,29.42
37691,688.89,29.42
37692,688.89,29.42
37693,689.37,29.42
37694,689.37,29.42
37695,687.31,29.42
37696,687.31,29.42
37697,684.24,29.42
37698,684.24,29.42
37699,692.13,29.42
37700,692.13,29.42
37701,783.21,29.42
37702,783.21,29.42
37703,782.79,29.42
37704,782.79,29.42
37705,778.46,29.42
37706,778.46,29.42
37707,776.20,29.42
37708,776.20,29.42
37709,792.45,29.42
37710,792.45,29.42
37711,465.28,38.47
37712,465.28,38.47
37713,100.28,38.48
37714,100.28,38.48
37715,100.60,38.49
37716,100.60,38.49
37717,100.23,17.19
37718,100.23,17.19
37719,100.16,21.28
37720,100.16,21.28
37721,668.71,26.19
37722,668.71,26.19
37723,791.24,26.19
37724,791.24,26.19
37725,791.24,26.19
37726,794.24,26.19
37727,794.24,26.19
37728,795.68,26.19
37729,795.68,26.19
37730,796.65,26.19
37731,796.65,26.19
37732,342.60,31.46
37733,342.60,31.46
37734,163.65,7.13
37735,163.65,7.13
37736,170.52,10.09
37737,170.52,10.09
37738,100.24,13.74
37739,100.24,13.74
37740,100.18,17.42
37741,100.18,17.42
37742,476.87,26.30
37743,476.87,26.30
37744,795.83,26.30
37745,795.83,26.30
37746,792.63,26.30
37747,792.63,26.30
37748,797.49,26.30
37749,797.49,26.30
37750,796.73,26.30
37751,796.73,26.30
37752,794.16,26.30
37753,794.16,26.30
37754,793.69,26.30
37755,793.69,26.30
37756,800.48,26.30
37757,800.48,26.30
37758,796.04,26.30
37759,796.04,26.30
37760,739.92,26.30
37761,739.92,26.30
37762,158.70,34.62
37763,158.70,34.62
37764,100.09,34.63
37765,100.09,34.63
37766,100.16,16.64
37767,100.16,16.64
37768,100.25,20.46
37769,100.25,20.46
37770,188.11,29.55
37771,188.11,29.55
37772,795.65,29.55
37773,795.65,29.55
37774,796.62,29.55
37775,796.62,29.55
37776,794.16,29.55
37777,794.16,29.55
37778,799.09,29.55
37779,799.09,29.55
37780,787.39,29.55
37781,787.39,29.55
37782,796.32,29.55
37783,796.32,29.55
37784,796.32,29.55
37785,626.89,36.17
37786,626.89,36.17
37787,100.56,36.18
37788,100.56,36.18
37789,176.50,6.65
37790,176.50,6.65
37791,100.08,11.54
37792,100.08,11.54
37793,99.85,15.28
37794,99.85,15.28
37795,568.63,22.68
37796,568.63,22.68
37797,795.83,22.68
37798,795.83,22.68
37799,795.53,22.68
37800,795.53,22.68
37801,798.63,22.68
37802,798.63,22.68
37803,796.36,22.68
37804,796.36,22.68
37805,793.61,22.68
37806,793.61,22.68
37807,795.88,22.68
37808,795.88,22.68
37809,746.60,22.68
37810,746.60,22.68
37811,171.96,29.79
37812,171.96,29.79
37813,100.06,16.56
37814,100.06,16.56
37815,100.09,17.13
37816,100.09,17.13
37817,100.10,20.82
37818,100.10,20.82
37819,100.61,27.93
37820,100.61,27.93
37821,698.12,31.84
37822,698.12,31.84
37823,789.92,31.84
37824,789.92,31.84
37825,796.04,31.84
37826,796.04,31.84
37827,798.62,31.84
37828,798.62,31.84
37829,793.76,31.84
37830,793.76,31.84
37831,796.30,31.84
37832,796.30,31.84
37833,795.35,31.84
37834,795.35,31.84
37835,790.08,31.84
37836,790.08,31.84
37837,487.59,39.63
37838,487.59,39.63
37839,99.79,39.64
37840,99.79,39.64
37841,99.79,39.64
37842,288.25,3.34
37843,288.25,3.34
37844,99.91,9.57
37845,99.91,9.57
37846,100.17,16.07
37847,100.17,16.07
37848,692.89,18.89
37849,692.89,18.89
37850,795.89,18.89
37851,795.89,18.89
37852,795.62,18.89
37853,795.62,18.89
37854,798.03,18.89
37855,798.03,18.89
37856,794.02,18.89
37857,794.02,18.89
37858,636.38,24.72
37859,636.38,24.72
37860,100.02,24.75
37861,100.02,24.75
37862,100.16,20.61
37863,100.16,20.61
37864,100.95,19.10
37865,100.95,19.10
37866,99.93,22.72
37867,99.93,22.72
37868,152.65,33.80
37869,152.65,33.80
37870,794.81,33.80
37871,794.81,33.80
37872,799.23,33.80
37873,799.23,33.80
37874,795.64,33.80
37875,795.64,33.80
37876,794.62,33.80
37877,794.62,33.80
37878,794.45,33.80
37879,794.45,33.80
37880,799.55,33.80
37881,799.55,33.80
37882,795.62,33.80
37883,795.62,33.80
37884,795.65,33.80
37885,795.65,33.80
37886,800.46,33.80
37887,800.46,33.80
37888,780.39,33.80
37889,780.39,33.80
37890,186.80,42.34
37891,186.80,42.34
37892,100.33,42.58
37893,100.33,42.58
37894,220.69,12.13
37895,220.69,12.13
37896,227.62,7.73
37897,227.62,7.73
37898,137.19,15.32
37899,137.19,15.32
37900,794.76,15.32
37901,794.76,15.32
37902,794.76,15.32
37903,794.92,15.32
37904,794.92,15.32
37905,798.87,15.32
37906,798.87,15.32
37907,697.51,15.32
37908,697.51,15.32
37909,116.09,19.77
37910,116.09,19.77
37911,99.68,19.60
37912,99.68,19.60
37913,100.28,18.67
37914,100.28,18.67
37915,99.99,22.24
37916,99.99,22.24
37917,100.25,33.86
37918,100.25,33.86
37919,768.92,34.09
37920,768.92,34.09
37921,791.34,34.09
37922,791.34,34.09
37923,800.37,34.09
37924,800.37,34.09
37925,797.99,34.09
37926,797.99,34.09
37927,792.34,34.09
37928,792.34,34.09
37929,797.67,34.09
37930,797.67,34.09
37931,798.87,34.09
37932,798.87,34.09
37933,794.59,34.09
37934,794.59,34.09
37935,796.58,34.09
37936,796.58,34.09
37937,796.12,34.09
37938,796.12,34.09
37939,796.71,34.09
37940,796.71,34.09
37941,542.52,43.51
37942,542.52,43.51
37943,99.81,43.52
37944,99.81,43.52
37945,99.96,43.53
37946,99.96,43.53
37947,255.34,15.14
37948,255.34,15.14
37949,604.65,16.61
37950,604.65,16.61
37951,100.43,8.52
37952,100.43,8.52
37953,616.00,12.16
37954,616.00,12.16
37955,796.88,12.16
37956,796.88,12.16
37957,601.03,15.28
37958,601.03,15.28
37959,100.12,13.93
37960,100.12,13.93
37961,100.12,13.93
37962,100.45,16.48
37963,100.45,16.48
37964,99.87,20.04
37965,99.87,20.04
37966,100.03,23.60
37967,100.03,23.60
37968,536.51,33.34
37969,536.51,33.34
37970,797.75,33.34
37971,797.75,33.34
37972,793.88,33.34
37973,793.88,33.34
37974,795.05,33.34
37975,795.05,33.34
37976,799.98,33.34
37977,799.98,33.34
37978,797.42,33.34
37979,797.42,33.34
37980,794.24,33.34
37981,794.24,33.34
37982,796.06,33.34
37983,796.06,33.34
37984,798.58,33.34
37985,798.58,33.34
37986,796.98,33.34
37987,796.98,33.34
37988,793.51,33.34
37989,793.51,33.34
37990,788.88,33.34
37991,788.88,33.34
37992,136.43,42.95
37993,136.43,42.95
37994,100.01,42.96
37995,100.01,42.96
37996,99.86,13.85
37997,99.86,13.85
37998,334.31,18.75
37999,334.31,18.75
38000,795.67,18.75
38001,795.67,18.75
38002,497.20,21.35
38003,497.20,21.35
38004,173.78,9.76
38005,173.78,9.76
38006,794.55,9.76
38007,794.55,9.76
38008,264.17,8.38
38009,264.17,8.38
38010,99.71,14.17
38011,99.71,14.17
38012,100.37,17.69
38013,100.37,17.69
38014,100.11,21.24
38015,100.11,21.24
38016,301.90,32.16
38017,301.90,32.16
38018,798.15,32.16
38019,798.15,32.16
38020,798.15,32.16
38021,792.52,32.16
38022,792.52,32.16
38023,797.95,32.16
38024,797.95,32.16
38025,796.69,32.16
38026,796.69,32.16
38027,797.15,32.16
38028,797.15,32.16
38029,796.18,32.16
38030,796.18,32.16
38031,796.76,32.16
38032,796.76,32.16
38033,797.32,32.16
38034,797.32,32.16
38035,796.57,32.16
38036,796.57,32.16
38037,794.21,32.16
38038,794.21,32.16
38039,799.56,32.16
38040,799.56,32.16
38041,399.94,41.78
38042,399.94,41.78
38043,100.34,41.79
38044,100.34,41.79
38045,100.00,41.79
38046,100.00,41.79
38047,100.33,16.70
38048,100.33,16.70
38049,344.27,22.41
38050,344.27,22.41
38051,798.37,22.41
38052,798.37,22.41
38053,796.29,22.41
38054,796.29,22.41
38055,734.89,22.41
38056,734.89,22.41
38057,108.48,9.59
38058,108.48,9.59
38059,520.90,9.07
38060,520.90,9.07
38061,99.99,11.69
38062,99.99,11.69
38063,100.34,15.21
38064,100.34,15.21
38065,100.28,18.80
38066,100.28,18.80
38067,262.86,29.49
38068,262.86,29.49
38069,795.76,29.49
38070,795.76,29.49
38071,801.21,29.49
38072,801.21,29.49
